,Transaction_ID,Date,Product,Quantity,Price,Total_Sales
1049,1050,2025-03-30,Product_25,12,161.03,1932.34
1050,1051,2025-08-25,Product_23,2,124.07,248.15
1051,1052,2025-02-11,Product_24,7,148.3,1038.11
1052,1053,2025-03-30,Product_38,11,95.71,1052.77
1053,1054,2025-10-23,Product_28,13,166.04,2158.53
1054,1055,2025-11-24,Product_21,2,26.81,53.62
1055,1056,2025-10-22,Product_43,7,98.72,691.05
1056,1057,2025-04-14,Product_18,15,79.03,1185.44
1057,1058,2025-01-14,Product_36,11,122.19,1344.12
1058,1059,2025-10-15,Product_35,2,134.15,268.31
1059,1060,2025-06-28,Product_45,7,136.42,954.95
1060,1061,2025-05-05,Product_9,4,41.36,165.42
1061,1062,2025-12-19,Product_38,11,96.24,1058.61
1062,1063,2025-01-23,Product_30,2,78.26,156.51
1063,1064,2025-03-04,Product_44,16,95.26,1524.1
1064,1065,2025-05-23,Product_34,7,144.23,1009.64
1065,1066,2025-06-02,Product_32,13,44.58,579.5
1066,1067,2025-05-25,Product_3,5,85.78,428.9
1067,1068,2025-08-13,Product_3,17,74.56,1267.45
1068,1069,2025-11-05,Product_28,12,152.95,1835.46
1069,1070,2025-04-14,Product_44,19,86.95,1652.03
1070,1071,2025-04-14,Product_15,7,127.57,892.96
1071,1072,2025-02-08,Product_41,6,27.84,167.02
1072,1073,2025-07-17,Product_23,8,133.09,1064.74
1073,1074,2025-05-14,Product_40,13,46.63,606.18
1074,1075,2025-03-08,Product_11,5,108.38,541.89
1075,1076,2025-06-28,Product_48,2,10.8,21.6
1076,1077,2025-02-11,Product_32,9,50.11,451.01
1077,1078,2025-01-15,Product_36,11,129.34,1422.73
1078,1079,2025-04-21,Product_33,6,127.89,767.34
1079,1080,2025-06-06,Product_24,7,144.72,1013.04
1080,1081,2025-10-16,Product_39,7,143.03,1001.2
1081,1082,2025-08-19,Product_34,19,148.34,2818.42
1082,1083,2025-06-06,Product_28,6,163.14,978.86
1083,1084,2025-02-07,Product_37,11,130.65,1437.18
1084,1085,2025-04-07,Product_7,11,80.98,890.8
1085,1086,2025-10-16,Product_4,7,134.74,943.17
1086,1087,2025-09-11,Product_37,2,147.47,294.95
1087,1088,2025-07-15,Product_1,19,116.46,2212.74
1088,1089,2025-03-27,Product_1,4,114.99,459.97
1089,1090,2025-11-18,Product_47,6,87.61,525.64
1090,1091,2025-01-10,Product_20,17,90.69,1541.78
1091,1092,2025-01-05,Product_19,5,175.75,878.76
1092,1093,2025-05-03,Product_29,7,111.9,783.28
1093,1094,2025-11-26,Product_10,9,58.84,529.58
1094,1095,2025-12-19,Product_18,1,84.98,84.98
1095,1096,2025-04-28,Product_28,1,156.24,156.24
1096,1097,2025-10-21,Product_35,19,147.31,2798.93
1097,1098,2025-06-08,Product_43,6,93.94,563.65
1098,1099,2025-10-30,Product_47,18,87.38,1572.86
1099,1100,2025-08-16,Product_31,10,148.04,1480.41
1100,1101,2025-12-31,Product_27,11,123.02,1353.23
1101,1102,2025-08-04,Product_11,1,108.18,108.18
1102,1103,2025-07-03,Product_49,1,84.16,84.16
1103,1104,2025-01-15,Product_49,13,85.44,1110.68
1104,1105,2025-06-06,Product_38,5,88.96,444.82
1105,1106,2025-05-16,Product_5,20,156.48,3129.66
1106,1107,2025-09-18,Product_8,1,133.19,133.19
1107,1108,2025-06-06,Product_34,20,162.59,3251.88
1108,1109,2025-02-16,Product_48,3,11.19,33.56
1109,1110,2025-11-20,Product_12,18,106.35,1914.35
1110,1111,2025-11-28,Product_38,9,96.26,866.38
1111,1112,2025-06-22,Product_1,14,117.14,1639.89
1112,1113,2025-05-10,Product_31,17,169.96,2889.25
1113,1114,2025-04-05,Product_4,14,144.99,2029.86
1114,1115,2025-04-25,Product_49,4,81.92,327.67
1115,1116,2025-08-31,Product_45,5,139.35,696.74
1116,1117,2025-10-19,Product_50,17,109.21,1856.5
1117,1118,2025-10-09,Product_5,2,164.05,328.1
1118,1119,2025-10-26,Product_30,5,82.4,411.98
1119,1120,2025-10-10,Product_24,4,128.39,513.54
1120,1121,2025-03-10,Product_3,4,86.76,347.04
1121,1122,2025-05-28,Product_11,6,94.1,564.62
1122,1123,2025-01-11,Product_45,20,142.93,2858.58
1123,1124,2025-09-11,Product_4,13,142.67,1854.68
1124,1125,2025-11-26,Product_26,5,132.42,662.08
1125,1126,2025-12-26,Product_27,7,103.45,724.12
1126,1127,2025-02-07,Product_46,20,75.54,1510.74
1127,1128,2025-05-14,Product_43,1,105.21,105.21
1128,1129,2025-07-19,Product_27,14,111.58,1562.15
1129,1130,2025-01-23,Product_42,4,59.59,238.36
1130,1131,2025-10-30,Product_50,17,121.68,2068.56
1131,1132,2025-12-12,Product_6,14,113.15,1584.07
1132,1133,2025-10-29,Product_15,16,140.64,2250.29
1133,1134,2025-12-29,Product_30,14,71.56,1001.83
1134,1135,2025-08-06,Product_42,16,63.23,1011.74
1135,1136,2025-05-21,Product_37,20,139.08,2781.54
1136,1137,2025-04-14,Product_37,8,150.45,1203.62
1137,1138,2025-07-29,Product_42,3,53.37,160.11
1138,1139,2025-04-21,Product_37,19,137.44,2611.34
1139,1140,2025-04-14,Product_35,1,125.19,125.19
1140,1141,2025-11-12,Product_23,2,113.86,227.72
1141,1142,2025-06-20,Product_6,15,128.04,1920.65
1142,1143,2025-12-22,Product_4,10,129.85,1298.52
1143,1144,2025-11-20,Product_18,18,85.56,1540.13
1144,1145,2025-05-13,Product_9,14,40.43,565.99
1145,1146,2025-10-20,Product_49,17,76.41,1298.97
1146,1147,2025-11-24,Product_29,13,131.12,1704.57
1147,1148,2025-05-07,Product_13,1,12.63,12.63
1148,1149,2025-04-16,Product_47,5,94.17,470.84
1149,1150,2025-04-02,Product_17,13,173.54,2255.99
1150,1151,2025-10-14,Product_45,14,159.59,2234.23
1151,1152,2025-02-20,Product_32,3,45.3,135.89
1152,1153,2025-01-29,Product_48,15,11.71,175.64
1153,1154,2025-10-23,Product_22,19,152.68,2901.02
1154,1155,2025-10-24,Product_4,17,144.26,2452.44
1155,1156,2025-08-02,Product_5,3,157.7,473.09
1156,1157,2025-09-24,Product_37,16,141.3,2260.8
1157,1158,2025-09-14,Product_41,14,32.26,451.58
1158,1159,2025-10-29,Product_49,12,80.84,970.06
1159,1160,2025-04-11,Product_13,12,11.55,138.56
1160,1161,2025-12-12,Product_34,11,149.99,1649.93
1161,1162,2025-04-20,Product_45,17,158.6,2696.17
1162,1163,2025-07-01,Product_22,8,133.43,1067.4
1163,1164,2025-11-09,Product_23,17,130.89,2225.08
1164,1165,2025-01-01,Product_3,20,77.88,1557.54
1165,1166,2025-11-15,Product_42,11,58.08,638.85
1166,1167,2025-02-24,Product_34,2,145.94,291.89
1167,1168,2025-05-29,Product_32,10,43.96,439.56
1168,1169,2025-11-05,Product_45,10,162.97,1629.72
1169,1170,2025-05-17,Product_49,11,85.24,937.63
1170,1171,2025-07-21,Product_21,6,29.41,176.47
1171,1172,2025-11-09,Product_46,4,77.55,310.21
1172,1173,2025-04-27,Product_44,12,99.69,1196.32
1173,1174,2025-06-03,Product_21,11,29.22,321.45
1174,1175,2025-10-18,Product_44,13,97.62,1269.1
1175,1176,2025-03-04,Product_11,5,93.45,467.24
1176,1177,2025-09-01,Product_39,6,162.69,976.16
1177,1178,2025-01-25,Product_4,1,145.33,145.33
1178,1179,2025-03-31,Product_1,6,117.35,704.11
1179,1180,2025-03-16,Product_28,18,140.38,2526.88
1180,1181,2025-10-21,Product_24,9,147.68,1329.13
1181,1182,2025-07-29,Product_35,15,135.98,2039.72
1182,1183,2025-12-13,Product_13,8,12.62,100.94
1183,1184,2025-01-17,Product_47,19,84.99,1614.75
1184,1185,2025-05-08,Product_34,16,156.84,2509.49
1185,1186,2025-12-30,Product_11,6,99.5,596.97
1186,1187,2025-09-08,Product_36,6,123.17,739.04
1187,1188,2025-06-28,Product_17,3,176.35,529.04
1188,1189,2025-07-01,Product_35,10,139.44,1394.37
1189,1190,2025-06-01,Product_18,1,85.58,85.58
1190,1191,2025-01-25,Product_40,14,47.63,666.79
1191,1192,2025-06-29,Product_22,4,135.58,542.34
1192,1193,2025-07-17,Product_24,12,133.95,1607.36
1193,1194,2025-12-10,Product_19,6,182.16,1092.96
1194,1195,2025-06-10,Product_37,11,129.4,1423.42
1195,1196,2025-06-26,Product_39,12,152.62,1831.46
1196,1197,2025-10-12,Product_21,10,26.97,269.73
1197,1198,2025-03-04,Product_8,18,125.98,2267.68
1198,1199,2025-05-30,Product_28,7,165.79,1160.52
1199,1200,2025-06-03,Product_5,7,150.26,1051.85
1200,1201,2025-06-05,Product_17,11,167.65,1844.17
1201,1202,2025-02-18,Product_37,4,125.13,500.51
1202,1203,2025-12-03,Product_36,20,133.34,2666.88
1203,1204,2025-03-25,Product_19,1,170.67,170.67
1204,1205,2025-12-27,Product_27,13,119.1,1548.26
1205,1206,2025-06-26,Product_34,18,156.95,2825.12
1206,1207,2025-05-28,Product_11,9,96.25,866.21
1207,1208,2025-04-28,Product_45,9,149.72,1347.44
1208,1209,2025-12-08,Product_47,9,85.04,765.37
1209,1210,2025-03-04,Product_12,10,106.12,1061.19
1210,1211,2025-07-08,Product_21,2,27.5,55.01
1211,1212,2025-12-26,Product_11,6,110.92,665.55
1212,1213,2025-02-18,Product_39,15,144.57,2168.5
1213,1214,2025-11-23,Product_28,3,161.64,484.92
1214,1215,2025-09-14,Product_5,11,148.0,1627.96
1215,1216,2025-08-12,Product_17,6,162.47,974.81
1216,1217,2025-05-21,Product_20,3,94.97,284.9
1217,1218,2025-08-03,Product_41,11,33.29,366.2
1218,1219,2025-07-30,Product_46,15,74.16,1112.4
1219,1220,2025-11-14,Product_12,13,98.61,1281.97
1220,1221,2025-02-01,Product_6,20,120.57,2411.46
1221,1222,2025-06-07,Product_17,10,155.24,1552.41
1222,1223,2025-10-12,Product_19,6,163.53,981.18
1223,1224,2025-11-01,Product_26,15,143.87,2158.11
1224,1225,2025-10-13,Product_48,18,10.3,185.33
1225,1226,2025-05-24,Product_44,18,87.27,1570.91
1226,1227,2025-01-19,Product_44,7,100.44,703.08
1227,1228,2025-01-18,Product_32,15,45.65,684.72
1228,1229,2025-09-14,Product_6,18,115.73,2083.16
1229,1230,2025-03-19,Product_36,18,121.91,2194.45
1230,1231,2025-06-24,Product_38,20,91.04,1820.88
1231,1232,2025-07-13,Product_11,9,97.88,880.96
1232,1233,2025-04-23,Product_33,2,131.06,262.12
1233,1234,2025-04-24,Product_24,8,130.5,1044.0
1234,1235,2025-08-10,Product_23,20,127.3,2545.92
1235,1236,2025-06-15,Product_15,2,123.41,246.82
1236,1237,2025-11-15,Product_27,11,116.42,1280.66
1237,1238,2025-05-12,Product_11,7,108.8,761.61
1238,1239,2025-09-21,Product_50,6,122.44,734.67
1239,1240,2025-02-24,Product_17,10,161.68,1616.76
1240,1241,2025-12-25,Product_14,5,162.28,811.4
1241,1242,2025-05-11,Product_27,11,109.62,1205.82
1242,1243,2025-10-15,Product_18,1,78.44,78.44
1243,1244,2025-09-23,Product_28,2,145.67,291.35
1244,1245,2025-06-11,Product_47,1,97.16,97.16
1245,1246,2025-03-28,Product_47,19,89.7,1704.36
1246,1247,2025-02-24,Product_4,2,136.14,272.29
1247,1248,2025-10-15,Product_7,20,80.92,1618.38
1248,1249,2025-06-27,Product_45,4,152.0,608.0
1249,1250,2025-12-15,Product_35,12,122.45,1469.45
1250,1251,2025-01-08,Product_48,20,12.03,240.66
1251,1252,2025-11-17,Product_9,18,41.0,737.91
1252,1253,2025-11-09,Product_8,1,144.02,144.02
1253,1254,2025-09-04,Product_45,1,157.46,157.46
1254,1255,2025-11-19,Product_17,14,175.81,2461.28
1255,1256,2025-09-12,Product_17,4,171.22,684.9
1256,1257,2025-11-24,Product_49,5,71.39,356.94
1257,1258,2025-02-23,Product_33,11,127.54,1402.93
1258,1259,2025-09-06,Product_32,13,47.92,623.02
1259,1260,2025-08-27,Product_8,16,134.76,2156.11
1260,1261,2025-08-17,Product_19,13,189.5,2463.44
1261,1262,2025-03-08,Product_38,2,85.14,170.28
1262,1263,2025-02-20,Product_3,16,76.62,1225.87
1263,1264,2025-04-07,Product_5,6,150.62,903.74
1264,1265,2025-04-02,Product_13,14,12.36,173.0
1265,1266,2025-09-21,Product_47,1,92.88,92.88
1266,1267,2025-10-18,Product_46,17,81.41,1384.04
1267,1268,2025-04-06,Product_31,11,165.65,1822.19
1268,1269,2025-03-29,Product_16,19,99.54,1891.26
1269,1270,2025-03-19,Product_50,3,129.01,387.04
1270,1271,2025-10-15,Product_32,11,49.91,549.05
1271,1272,2025-04-30,Product_22,5,126.33,631.67
1272,1273,2025-10-29,Product_29,17,129.98,2209.63
1273,1274,2025-06-14,Product_22,7,131.62,921.38
1274,1275,2025-07-01,Product_43,10,92.56,925.65
1275,1276,2025-08-11,Product_3,11,82.13,903.47
1276,1277,2025-11-07,Product_10,3,62.67,188.0
1277,1278,2025-01-07,Product_42,20,52.7,1054.08
1278,1279,2025-11-26,Product_21,10,26.48,264.78
1279,1280,2025-09-20,Product_16,10,84.4,844.02
1280,1281,2025-06-10,Product_12,14,116.06,1624.77
1281,1282,2025-05-31,Product_2,12,160.76,1929.1
1282,1283,2025-03-26,Product_41,15,29.0,434.97
1283,1284,2025-05-27,Product_24,10,138.82,1388.16
1284,1285,2025-04-22,Product_35,10,130.21,1302.12
1285,1286,2025-02-05,Product_30,19,85.28,1620.22
1286,1287,2025-10-12,Product_30,1,71.54,71.54
1287,1288,2025-07-07,Product_47,10,92.04,920.43
1288,1289,2025-03-23,Product_35,2,138.9,277.79
1289,1290,2025-01-02,Product_19,17,191.91,3262.42
1290,1291,2025-10-30,Product_50,7,122.65,858.56
1291,1292,2025-07-16,Product_8,7,146.24,1023.69
1292,1293,2025-01-11,Product_26,20,129.98,2599.56
1293,1294,2025-08-22,Product_49,9,77.26,695.38
1294,1295,2025-07-14,Product_40,2,42.69,85.37
1295,1296,2025-04-29,Product_7,14,85.56,1197.88
1296,1297,2025-01-20,Product_30,17,73.3,1246.03
1297,1298,2025-09-18,Product_7,1,73.9,73.9
1298,1299,2025-10-20,Product_3,9,77.18,694.66
1299,1300,2025-09-13,Product_1,20,97.28,1945.62
1300,1301,2025-08-10,Product_36,19,120.09,2281.65
1301,1302,2025-08-14,Product_25,4,187.67,750.67
1302,1303,2025-02-22,Product_37,8,135.72,1085.76
1303,1304,2025-12-21,Product_1,13,109.62,1425.06
1304,1305,2025-12-08,Product_15,4,133.92,535.68
1305,1306,2025-12-30,Product_37,9,134.04,1206.33
1306,1307,2025-10-07,Product_13,9,11.88,106.92
1307,1308,2025-03-22,Product_40,18,41.22,741.96
1308,1309,2025-07-21,Product_8,12,132.71,1592.57
1309,1310,2025-06-07,Product_5,10,162.32,1623.24
1310,1311,2025-04-30,Product_9,11,42.94,472.33
1311,1312,2025-02-28,Product_1,7,96.26,673.85
1312,1313,2025-08-03,Product_36,9,128.84,1159.51
1313,1314,2025-05-08,Product_35,6,145.36,872.15
1314,1315,2025-08-12,Product_2,19,188.74,3586.04
1315,1316,2025-07-28,Product_40,16,46.64,746.21
1316,1317,2025-04-25,Product_23,15,132.47,1987.06
1317,1318,2025-07-28,Product_9,7,42.28,295.97
1318,1319,2025-01-14,Product_34,16,168.22,2691.5
1319,1320,2025-01-09,Product_46,5,72.6,363.02
1320,1321,2025-02-09,Product_14,16,176.0,2815.92
1321,1322,2025-08-25,Product_4,1,141.81,141.81
1322,1323,2025-10-08,Product_30,19,71.32,1355.0
1323,1324,2025-12-25,Product_31,5,169.68,848.38
1324,1325,2025-07-20,Product_38,7,95.66,669.63
1325,1326,2025-09-03,Product_11,19,97.71,1856.55
1326,1327,2025-10-05,Product_35,5,142.43,712.17
1327,1328,2025-08-23,Product_8,17,126.35,2147.97
1328,1329,2025-01-04,Product_3,8,81.52,652.18
1329,1330,2025-06-03,Product_14,1,170.13,170.13
1330,1331,2025-01-29,Product_13,2,12.91,25.81
1331,1332,2025-04-19,Product_45,15,162.05,2430.81
1332,1333,2025-04-08,Product_32,20,50.43,1008.54
1333,1334,2025-08-03,Product_34,18,168.86,3039.44
1334,1335,2025-10-20,Product_45,11,142.56,1568.16
1335,1336,2025-03-16,Product_19,10,191.2,1912.05
1336,1337,2025-11-22,Product_38,4,81.4,325.58
1337,1338,2025-05-26,Product_16,5,100.4,501.98
1338,1339,2025-05-08,Product_2,4,171.54,686.16
1339,1340,2025-12-07,Product_40,13,39.88,518.43
1340,1341,2025-02-11,Product_17,13,174.28,2265.59
1341,1342,2025-12-22,Product_34,18,151.16,2720.95
1342,1343,2025-02-10,Product_42,2,54.86,109.71
1343,1344,2025-02-03,Product_16,16,90.13,1442.02
1344,1345,2025-01-17,Product_38,1,80.8,80.8
1345,1346,2025-06-14,Product_2,19,166.18,3157.34
1346,1347,2025-06-02,Product_2,9,160.06,1440.58
1347,1348,2025-03-17,Product_26,3,140.23,420.69
1348,1349,2025-03-28,Product_13,7,11.73,82.09
1349,1350,2025-04-27,Product_47,10,95.18,951.75
1350,1351,2025-12-28,Product_31,1,151.96,151.96
1351,1352,2025-12-08,Product_34,10,173.92,1739.16
1352,1353,2025-01-27,Product_39,9,170.25,1532.28
1353,1354,2025-11-09,Product_3,15,76.55,1148.31
1354,1355,2025-10-14,Product_8,15,145.67,2185.11
1355,1356,2025-05-14,Product_23,3,132.68,398.03
1356,1357,2025-08-07,Product_14,5,187.22,936.09
1357,1358,2025-06-17,Product_27,9,115.76,1041.82
1358,1359,2025-04-08,Product_29,9,113.75,1023.76
1359,1360,2025-09-25,Product_39,7,163.13,1141.94
1360,1361,2025-08-25,Product_39,12,162.44,1949.29
1361,1362,2025-11-05,Product_1,9,109.76,987.8
1362,1363,2025-06-22,Product_17,6,162.06,972.38
1363,1364,2025-07-09,Product_41,2,32.99,65.99
1364,1365,2025-05-02,Product_30,9,86.03,774.28
1365,1366,2025-02-15,Product_13,17,12.06,205.02
1366,1367,2025-03-05,Product_21,1,26.19,26.19
1367,1368,2025-05-10,Product_19,19,165.86,3151.36
1368,1369,2025-11-06,Product_19,6,187.98,1127.9
1369,1370,2025-12-29,Product_25,5,177.76,888.8
1370,1371,2025-07-12,Product_22,2,143.59,287.17
1371,1372,2025-11-03,Product_31,9,157.29,1415.64
1372,1373,2025-06-30,Product_17,14,171.19,2396.65
1373,1374,2025-10-19,Product_23,4,120.29,481.14
1374,1375,2025-10-09,Product_32,4,46.73,186.91
1375,1376,2025-01-29,Product_10,15,68.82,1032.34
1376,1377,2025-05-29,Product_10,8,71.27,570.17
1377,1378,2025-09-24,Product_36,4,139.33,557.32
1378,1379,2025-10-23,Product_8,16,149.83,2397.31
1379,1380,2025-01-11,Product_20,4,94.72,378.86
1380,1381,2025-06-13,Product_32,16,46.66,746.5
1381,1382,2025-04-23,Product_50,12,124.7,1496.34
1382,1383,2025-07-06,Product_14,16,185.02,2960.35
1383,1384,2025-10-22,Product_50,19,111.2,2112.7
1384,1385,2025-08-20,Product_28,8,149.51,1196.06
1385,1386,2025-08-15,Product_46,6,72.54,435.24
1386,1387,2025-11-06,Product_24,10,144.34,1443.42
1387,1388,2025-04-08,Product_15,5,123.16,615.78
1388,1389,2025-02-24,Product_22,18,134.92,2428.54
1389,1390,2025-04-21,Product_30,10,72.03,720.27
1390,1391,2025-06-01,Product_4,10,133.77,1337.67
1391,1392,2025-09-03,Product_13,7,13.72,96.01
1392,1393,2025-03-10,Product_23,18,118.41,2131.43
1393,1394,2025-11-08,Product_8,1,143.24,143.24
1394,1395,2025-10-16,Product_18,7,86.26,603.86
1395,1396,2025-09-07,Product_12,1,115.2,115.2
1396,1397,2025-02-05,Product_31,15,148.64,2229.66
1397,1398,2025-08-27,Product_14,4,186.91,747.65
1398,1399,2025-05-28,Product_34,20,162.39,3247.74
1399,1400,2025-08-15,Product_18,10,92.42,924.21
1400,1401,2025-09-01,Product_34,9,172.9,1556.09
1401,1402,2025-12-03,Product_11,2,96.78,193.55
1402,1403,2025-12-31,Product_41,14,28.05,392.74
1403,1404,2025-07-20,Product_12,16,102.15,1634.4
1404,1405,2025-06-03,Product_49,1,79.5,79.5
1405,1406,2025-03-14,Product_15,2,119.71,239.42
1406,1407,2025-07-20,Product_31,7,149.77,1048.38
1407,1408,2025-10-23,Product_49,10,78.47,784.71
1408,1409,2025-01-17,Product_29,20,112.54,2250.72
1409,1410,2025-05-09,Product_26,1,131.06,131.06
1410,1411,2025-08-05,Product_18,13,82.67,1074.76
1411,1412,2025-03-02,Product_32,1,42.84,42.84
1412,1413,2025-04-14,Product_22,5,136.9,684.5
1413,1414,2025-02-11,Product_38,16,88.06,1409.04
1414,1415,2025-01-25,Product_17,15,166.92,2503.85
1415,1416,2025-02-08,Product_23,17,134.33,2283.52
1416,1417,2025-10-18,Product_24,16,142.03,2272.46
1417,1418,2025-05-11,Product_50,13,119.0,1546.97
1418,1419,2025-08-17,Product_8,11,135.4,1489.46
1419,1420,2025-04-18,Product_41,17,32.74,556.61
1420,1421,2025-06-21,Product_6,17,134.99,2294.85
1421,1422,2025-04-12,Product_5,2,169.18,338.36
1422,1423,2025-12-20,Product_44,13,99.65,1295.42
1423,1424,2025-01-12,Product_29,14,115.12,1611.67
1424,1425,2025-10-02,Product_28,11,148.65,1635.18
1425,1426,2025-04-11,Product_11,10,93.18,931.77
1426,1427,2025-02-13,Product_1,3,116.0,348.0
1427,1428,2025-11-01,Product_43,17,103.11,1752.92
1428,1429,2025-01-17,Product_19,15,185.36,2780.32
1429,1430,2025-11-26,Product_9,9,42.17,379.57
1430,1431,2025-02-26,Product_27,10,121.39,1213.92
1431,1432,2025-11-07,Product_34,8,152.06,1216.51
1432,1433,2025-10-30,Product_44,13,86.71,1127.18
1433,1434,2025-01-12,Product_4,18,134.5,2421.09
1434,1435,2025-11-14,Product_36,5,130.05,650.25
1435,1436,2025-03-21,Product_18,6,83.73,502.36
1436,1437,2025-08-04,Product_15,17,137.4,2335.85
1437,1438,2025-12-05,Product_13,11,11.78,129.59
1438,1439,2025-09-21,Product_19,20,178.56,3571.2
1439,1440,2025-05-29,Product_49,16,79.27,1268.35
1440,1441,2025-03-22,Product_6,9,119.64,1076.73
1441,1442,2025-08-03,Product_48,2,12.02,24.03
1442,1443,2025-07-17,Product_12,5,112.82,564.12
1443,1444,2025-07-19,Product_37,1,144.12,144.12
1444,1445,2025-01-25,Product_17,4,181.25,725.0
1445,1446,2025-03-30,Product_23,4,130.66,522.65
1446,1447,2025-09-25,Product_26,3,134.17,402.52
1447,1448,2025-05-23,Product_29,9,129.23,1163.08
1448,1449,2025-02-28,Product_33,12,126.16,1513.94
1449,1450,2025-12-31,Product_27,10,107.68,1076.85
1450,1451,2025-01-26,Product_25,2,157.03,314.06
1451,1452,2025-02-16,Product_10,11,68.18,750.02
1452,1453,2025-10-15,Product_47,10,95.7,956.97
1453,1454,2025-09-23,Product_23,6,118.45,710.69
1454,1455,2025-01-16,Product_21,18,29.97,539.46
1455,1456,2025-07-18,Product_21,2,30.92,61.85
1456,1457,2025-10-09,Product_43,2,92.07,184.14
1457,1458,2025-03-27,Product_13,10,12.1,121.05
1458,1459,2025-09-07,Product_37,16,144.59,2313.5
1459,1460,2025-09-27,Product_33,12,125.29,1503.47
1460,1461,2025-12-01,Product_24,1,144.7,144.7
1461,1462,2025-04-27,Product_44,8,88.24,705.89
1462,1463,2025-01-07,Product_11,16,101.5,1624.03
1463,1464,2025-05-17,Product_17,18,176.62,3179.25
1464,1465,2025-06-25,Product_4,13,143.06,1859.72
1465,1466,2025-11-24,Product_47,15,97.6,1464.08
1466,1467,2025-11-11,Product_25,12,184.66,2215.94
1467,1468,2025-08-03,Product_30,8,83.1,664.78
1468,1469,2025-03-23,Product_9,10,45.33,453.33
1469,1470,2025-08-11,Product_21,14,25.87,362.12
1470,1471,2025-04-13,Product_20,5,97.27,486.36
1471,1472,2025-09-30,Product_19,18,160.32,2885.71
1472,1473,2025-01-14,Product_19,19,187.54,3563.3
1473,1474,2025-06-08,Product_12,15,103.54,1553.18
1474,1475,2025-06-01,Product_37,6,139.42,836.51
1475,1476,2025-04-18,Product_42,11,55.27,607.96
1476,1477,2025-07-07,Product_17,11,178.09,1959.01
1477,1478,2025-10-28,Product_37,20,148.35,2966.94
1478,1479,2025-04-08,Product_48,20,11.06,221.22
1479,1480,2025-05-11,Product_39,18,169.98,3059.69
1480,1481,2025-10-20,Product_28,18,148.35,2670.25
1481,1482,2025-06-20,Product_41,10,31.0,309.96
1482,1483,2025-07-02,Product_35,2,143.68,287.35
1483,1484,2025-12-30,Product_47,9,88.62,797.61
1484,1485,2025-02-08,Product_48,14,12.31,172.37
1485,1486,2025-01-15,Product_18,19,77.72,1476.76
1486,1487,2025-01-04,Product_14,10,154.18,1541.79
1487,1488,2025-12-15,Product_35,4,144.89,579.56
1488,1489,2025-07-29,Product_44,6,88.0,528.01
1489,1490,2025-06-10,Product_41,14,33.81,473.38
1490,1491,2025-01-16,Product_7,4,86.6,346.39
1491,1492,2025-04-18,Product_41,15,28.55,428.22
1492,1493,2025-11-07,Product_13,16,12.88,206.06
1493,1494,2025-08-15,Product_18,7,78.79,551.5
1494,1495,2025-06-19,Product_37,17,135.72,2307.24
1495,1496,2025-02-03,Product_13,19,11.66,221.62
1496,1497,2025-09-08,Product_36,19,121.16,2302.0
1497,1498,2025-09-04,Product_31,17,156.05,2652.87
1498,1499,2025-09-26,Product_2,6,175.46,1052.78
1499,1500,2025-05-21,Product_16,11,102.72,1129.89
1500,1501,2025-10-01,Product_9,16,46.53,744.48
1501,1502,2025-04-06,Product_9,8,45.91,367.27
1502,1503,2025-08-15,Product_38,11,89.18,980.99
1503,1504,2025-02-08,Product_11,7,109.45,766.14
1504,1505,2025-10-29,Product_22,19,135.29,2570.47
1505,1506,2025-01-29,Product_33,10,136.68,1366.83
1506,1507,2025-11-14,Product_36,9,140.9,1268.06
1507,1508,2025-09-02,Product_45,4,143.78,575.14
1508,1509,2025-08-24,Product_23,15,129.45,1941.7
1509,1510,2025-07-04,Product_45,13,159.61,2074.88
1510,1511,2025-09-29,Product_45,2,161.74,323.48
1511,1512,2025-08-24,Product_34,2,166.71,333.41
1512,1513,2025-08-27,Product_9,16,41.93,670.9
1513,1514,2025-09-23,Product_24,9,136.28,1226.5
1514,1515,2025-12-25,Product_8,13,124.65,1620.45
1515,1516,2025-12-06,Product_7,3,83.57,250.72
1516,1517,2025-03-06,Product_36,9,116.5,1048.54
1517,1518,2025-06-26,Product_18,13,90.22,1172.81
1518,1519,2025-01-03,Product_3,2,73.83,147.65
1519,1520,2025-05-22,Product_28,8,145.39,1163.09
1520,1521,2025-06-07,Product_6,9,124.52,1120.64
1521,1522,2025-11-20,Product_44,16,100.89,1614.24
1522,1523,2025-05-26,Product_44,2,89.35,178.7
1523,1524,2025-10-20,Product_21,6,28.2,169.18
1524,1525,2025-06-02,Product_28,8,155.07,1240.56
1525,1526,2025-07-12,Product_40,5,41.26,206.32
1526,1527,2025-03-14,Product_1,9,98.59,887.27
1527,1528,2025-11-01,Product_36,1,136.86,136.86
1528,1529,2025-12-10,Product_21,9,28.56,257.01
1529,1530,2025-05-20,Product_43,10,90.2,901.98
1530,1531,2025-07-06,Product_35,4,142.18,568.73
1531,1532,2025-10-20,Product_13,3,14.01,42.04
1532,1533,2025-03-02,Product_49,10,80.74,807.39
1533,1534,2025-07-17,Product_10,15,65.06,975.92
1534,1535,2025-10-22,Product_44,11,103.6,1139.59
1535,1536,2025-11-15,Product_47,14,100.13,1401.88
1536,1537,2025-10-29,Product_10,6,68.32,409.91
1537,1538,2025-12-10,Product_46,12,77.33,927.94
1538,1539,2025-01-11,Product_13,13,13.02,169.3
